Louvain_cluster,Cluster_Label,Cluster_Index,Celltype,Stage
13696,S14-presomitic mesoderm,27,presomitic mesoderm,S14
13697,S14-presomitic mesoderm,27,presomitic mesoderm,S14
13698,S14-ciliated epidermal progenitor,13,ciliated epidermal progenitor,S14
13699,S14-posterior placodal area,18,posterior placodal area,S14
13700,S14-ionocyte,21,ionocyte,S14
13701,S14-epidermal - ctbs,11,epidermal - ctbs,S14
13702,S14-neural crest,24,neural crest,S14
13703,S14-posterior placodal area,18,posterior placodal area,S14
13704,S14-eye primordium,9,eye primordium,S14
13705,S14-ciliated epidermal progenitor,13,ciliated epidermal progenitor,S14
13706,S14-neural crest,24,neural crest,S14
13707,S14-Spemann organizer (endoderm),29,Spemann organizer (endoderm),S14
13708,S14-anterior neural plate - fezf1,4,anterior neural plate - fezf1,S14
13709,S14-epidermal - ctbs,11,epidermal - ctbs,S14
13710,S14-early neuron,2,early neuron,S14
13711,S14-intermediate mesoderm,15,intermediate mesoderm,S14
13712,S14-presomitic mesoderm,27,presomitic mesoderm,S14
13713,S14-tail bud,3,tail bud,S14
13714,S14-cement gland primordium,26,cement gland primordium,S14
13715,S14-neural crest,24,neural crest,S14
13716,S14-posterior placodal area,18,posterior placodal area,S14
13717,S14-somite,14,somite,S14
13718,S14-presomitic mesoderm,27,presomitic mesoderm,S14
13719,S14-epidermal - collagen,10,epidermal - collagen,S14
13720,S14-posterior placodal area,18,posterior placodal area,S14
13721,S14-chordal neural plate,6,chordal neural plate,S14
13722,S14-small secretory cells,12,small secretory cells,S14
13723,S14-somite,14,somite,S14
13724,S14-intermediate mesoderm,15,intermediate mesoderm,S14
13725,S14-epidermal - collagen,10,epidermal - collagen,S14
13726,S14-eye primordium,9,eye primordium,S14
13727,S14-eye primordium,9,eye primordium,S14
13728,S14-posterior placodal area,18,posterior placodal area,S14
13729,S14-ciliated epidermal progenitor,13,ciliated epidermal progenitor,S14
13730,S14-tail bud,3,tail bud,S14
